sample,fastq_1,fastq_2,fastq_barcode,fastq_1_md5,fastq_2_md5,fastq_barcode_md5
ERR10900832,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900832/ERR10900832_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900832/ERR10900832_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900832/ERR10900832.fastq.gz,462b48268e2bd8974c7090349155d3de,7e746404a9b07097f7ee427fa5bb2615,04966ff87372040fd68dda6300afff2c
ERR10900834,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900834/ERR10900834_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900834/ERR10900834_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900834/ERR10900834.fastq.gz,332751db5d934a127a39339fc4922922,a996e916dc14902b38308c27af37bfff,b125abccd20ba1468124784c9ca2e175
ERR10900835,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900835/ERR10900835_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900835/ERR10900835_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900835/ERR10900835.fastq.gz,0c790d886c4e3f56cb2eaeef5e17c870,c5da7fe0cdddd40770c0f746a0008ca3,bc8a8eb4d91032f907c5a1407195bd21
ERR10900837,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900837/ERR10900837_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900837/ERR10900837_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900837/ERR10900837.fastq.gz,68de65c1625456ce50912f2ef1881452,701e8434c7e05777fa0265e9db2d425a,960f63f5ee71905accb879ef258a661b
ERR10900839,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900839/ERR10900839_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900839/ERR10900839_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900839/ERR10900839.fastq.gz,a21a6bf3f814b03c2c018607fe9d9233,5ba49ee9b3e89692b5ca46e2561dee29,c020eabb3b8a983b6a972a8f45b629e1
ERR10900845,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900845/ERR10900845_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900845/ERR10900845_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900845/ERR10900845.fastq.gz,1f746dea6706002f2506e5906dcd9f1c,0f70bcb58fec5d7be62077733dfd09c4,e443b93db455c5f6418a35d5c29c24b5
ERR10900846,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900846/ERR10900846_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900846/ERR10900846_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900846/ERR10900846.fastq.gz,72545e923f5f32e48d1ea910cce2d180,19e0a873dec90041415c059bfa7973d6,524d42a76befb909b1df461abed50b5e
ERR10900847,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900847/ERR10900847_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900847/ERR10900847_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900847/ERR10900847.fastq.gz,f374f292684e04e231d3b3348b409b42,1d3ae11519b371d5c2acffd2f5d068f9,abace4c73cefeda772521bf32775426c
ERR10900848,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900848/ERR10900848_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900848/ERR10900848_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900848/ERR10900848.fastq.gz,e76d424f715872d0b35971e177a27877,fbce6704e1e4a4ca2e33564adccad9b2,5e6f8814aa15590055e11addde33a21b
ERR10900851,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900851/ERR10900851_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900851/ERR10900851_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900851/ERR10900851.fastq.gz,021fbee2c000ceac6fa032add694c7a4,8f80a4ea2634c18b5a10f0e3fe632ee6,bedbb99ce387a0b5a417a8192d1ec1c7
ERR10900854,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900854/ERR10900854_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900854/ERR10900854_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900854/ERR10900854.fastq.gz,fc2a01ee10ad3a05ee0385ba9e936895,3368e1f13df28daf5b2b1aba968cfbda,b86598800a4a8a5c710de1aeee3012db
ERR10900856,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900856/ERR10900856_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900856/ERR10900856_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900856/ERR10900856.fastq.gz,4331821c535362fbc9b6e67a53d55764,0d0d22bd34020a3834b81f701f5422e2,abe2e50f0f965a6073034a9a88a740ab
ERR10900862,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900862/ERR10900862_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900862/ERR10900862_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900862/ERR10900862.fastq.gz,7361e963a9d75c34fce71ea552c023df,cb971b204262583c46d8c205877e67f1,9a81da40867469a2161bbd41bdd1f7a4
ERR10900867,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900867/ERR10900867_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900867/ERR10900867_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900867/ERR10900867.fastq.gz,44babc8e403e90710c651f671bc25b59,b772e59dfb88ea8e3194c9a12744af88,654328ff19f90c90727b508c8378ed24
ERR10900872,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900872/ERR10900872_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900872/ERR10900872_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900872/ERR10900872.fastq.gz,9ecc656aac2b0891e81b69639edcf6d4,b3b359784b92923648e2589efec1e5da,caae585359aaf3b610d8cc3ac636bd80
ERR10900873,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900873/ERR10900873_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900873/ERR10900873_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900873/ERR10900873.fastq.gz,662c80423ea2f429e50ef5c4cd3d417f,6d32e8aa6ee9a0ce7c06a98ea13f61db,f22be6d339a2b4680f9a3ce46457b525
ERR10900877,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900877/ERR10900877_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900877/ERR10900877_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900877/ERR10900877.fastq.gz,1d500ada489a6ea4599ee0443076db9a,c699e5d492700af2c9721629ae09ecbe,43964dce0e609af794e2378c0a5f9492
ERR10900878,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900878/ERR10900878_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900878/ERR10900878_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900878/ERR10900878.fastq.gz,1255ecb2a2f3bb51c4a1357d50629da4,14271e1c9829aab01a73b1ef7bd9815e,c042c2aa102ea2bbd095b9b44093d927
ERR10900879,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900879/ERR10900879_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900879/ERR10900879_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900879/ERR10900879.fastq.gz,00faa4b88f6c02d96d6245766c285287,61f66631d2ff3d870cba0703fd43f904,89d881ddb4e7ff3f6ed9e2823fc98171
ERR10900882,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900882/ERR10900882_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900882/ERR10900882_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900882/ERR10900882.fastq.gz,345ee461975a1512ed1664f0553906e9,4b0e7e51442d8854a57a8eb051046276,85c7600f6c535020a13685754eacfa65
ERR10900887,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900887/ERR10900887_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900887/ERR10900887_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900887/ERR10900887.fastq.gz,5cb2037e540024a334d670b047e5851e,a2721f5e359b6deedb6c56d69c3bd303,b59269d5f1472445ae2f5f21df93e413
ERR10900892,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900892/ERR10900892_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900892/ERR10900892_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900892/ERR10900892.fastq.gz,ed18eb9ee1e5d39ff7932388323faf9f,761517fd2fcb2f1dc02946713c498855,4e396b7256a489ec54e3e0499db3e1a4
ERR10900895,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900895/ERR10900895_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900895/ERR10900895_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900895/ERR10900895.fastq.gz,32ec8cb6ac9be0ff2c617a284f2f54cf,8c6eabae0c37d4d2f262f97f29001f6a,f6422b5cc0a111961c7f8abec31ee07b
ERR10900901,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900901/ERR10900901_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900901/ERR10900901_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900901/ERR10900901.fastq.gz,89c5b527bd3231bbb805a30afe5ae936,12e78fc8ad3f1ddf6a6086c05cc24abc,24bd756bb2b8a5a3c78db6f7358036ce
ERR10900902,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900902/ERR10900902_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900902/ERR10900902_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900902/ERR10900902.fastq.gz,788b15150cc2a3013cb44de0f3baf837,b76e9b8ea5a19cea2ff006b2125fa34f,a8b01826006e286f47923bbe56af2069
ERR10900903,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900903/ERR10900903_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900903/ERR10900903_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900903/ERR10900903.fastq.gz,3f5656664378e36ef9f5db919bcb9262,d290a74f7b514d219903c814e808be71,6eb22390b687efb2bb486b1d01e11b9f
ERR10900906,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900906/ERR10900906_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900906/ERR10900906_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900906/ERR10900906.fastq.gz,bf1d8778362f41a1d9c2f2abd1e190e3,828646edac7a7846579e7962304266c1,596b993a84fcf6364cf43a1ca6f71164
ERR10900908,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900908/ERR10900908_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900908/ERR10900908_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900908/ERR10900908.fastq.gz,3d5c75c4324d5e1d7bc79cccd786ba8d,c7f8514de72f414cd718deee2b774afd,873339b69765b388eb366540d9c239c3
ERR10900912,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900912/ERR10900912_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900912/ERR10900912_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900912/ERR10900912.fastq.gz,832348cb886deef706806a6bfa93476c,8363d77d9022bf3533d2e8481a40a2a3,e15bad29617f86b9059c08bb48b5b23d
ERR10900913,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900913/ERR10900913_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900913/ERR10900913_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900913/ERR10900913.fastq.gz,f86b139a895cc06f85cf52cc6ec9950b,c5159af550adbe0d513b7005602a8c52,b8592ce5dfed3557fecf9ef764ddfdb9
ERR10900914,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900914/ERR10900914_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900914/ERR10900914_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900914/ERR10900914.fastq.gz,3caad6b59f9b29b1ef7820a4851f8757,6daef550c9050e6c2d2df2ca5a28eca6,2dbbd31bd1267e9f1711ba146b3bd0d4
ERR10900915,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900915/ERR10900915_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900915/ERR10900915_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900915/ERR10900915.fastq.gz,dcd282e1c48f54001870338489a38b08,63918417bef68d69b4a737c3cb4b2f70,01f62113df61d4a401c765564f01d85c
ERR10900917,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900917/ERR10900917_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900917/ERR10900917_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900917/ERR10900917.fastq.gz,4edabc71929643a06f1045c66f6e7440,ae45af62f61c773abe6f663b0baa47c3,74ca31b60573ae71ae77533af690ff6a
ERR10900919,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900919/ERR10900919_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900919/ERR10900919_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900919/ERR10900919.fastq.gz,7bf12829ab6ac555b4f34be31fcfe16b,685bf1be7cff62f0f2a7f1d260f85547,297ea46460c08fbebcb1d42e628f5e4c
ERR10900923,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900923/ERR10900923_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900923/ERR10900923_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900923/ERR10900923.fastq.gz,6ce104e930c75822c1b1ba066d1120e1,b02d223a48b6577aa8e5a89450843a6c,894ab2dd28c9b9763f4e34a295983b52
ERR10900928,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900928/ERR10900928_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900928/ERR10900928_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900928/ERR10900928.fastq.gz,51c454999d73a12bfa1cf89188721085,fd37301a5fa5400752dc238da8cef30f,ff6aa46185a69eec756afc7a6f36ba35
ERR10900929,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900929/ERR10900929_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900929/ERR10900929_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900929/ERR10900929.fastq.gz,782ce0b47bfb00f038addcad5e76063b,645be83c56657dc32b17000ed2fd273c,83ba6dcd91ef091fb6f6ce9ac6af36d0
ERR10900934,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900934/ERR10900934_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900934/ERR10900934_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900934/ERR10900934.fastq.gz,0660196fb658868ede1162701c517e93,6b04ce7b179c4296b22fe85a83fca0e3,32673da468f7d4582668ae1f767965a5
ERR10900936,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900936/ERR10900936_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900936/ERR10900936_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900936/ERR10900936.fastq.gz,f329e074c30afd9f31329ccfb426d0c9,1c0946b7b5bd0c446c4127c4704b47b1,fe521ec0a98ae4263a85c3782999a779
ERR10900949,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900949/ERR10900949_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900949/ERR10900949_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900949/ERR10900949.fastq.gz,77308d99db9bdd4bc11254312e59d240,b13d578aeb1b1f70d256e3d2ddf841ed,0c418dc295d06f8879d5a3a8cc1221bd
ERR10900951,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900951/ERR10900951_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900951/ERR10900951_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900951/ERR10900951.fastq.gz,65aab9aabbcaa7ff92c0616793437824,7d1c70166608c638b34f1a813baa57d0,19b2623bb82b63ae131ef32c4182abbc
ERR10900952,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900952/ERR10900952_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900952/ERR10900952_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900952/ERR10900952.fastq.gz,4626a584938b0b3c1343b1952f4919e5,24fddc05566c0cb6693dbc63aa14139f,08ec9e3940866932c51d78485ca54eb9
ERR10900953,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900953/ERR10900953_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900953/ERR10900953_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900953/ERR10900953.fastq.gz,17b87fe8cdf5deee715387f3b9d716b5,cd525004757f308d0b1986b5f30b2cc5,2fbf97b2cdd80bc03279ffb72682b117
ERR10900954,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900954/ERR10900954_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900954/ERR10900954_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900954/ERR10900954.fastq.gz,a0da8d6a1e1c06feba3e2b4358817a43,4d9d9579fa16014d9208888591c82ab0,a6980a36e78f647ec02dad82ca40cf98
ERR10900956,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900956/ERR10900956_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900956/ERR10900956_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900956/ERR10900956.fastq.gz,96d5cdd9b08e9de3cbfd927717597144,bc51f69c61db0d6f80e1440a855d7c7c,5acf3a16759ca631bf9229d32fcbbbcd
ERR10900966,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900966/ERR10900966_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900966/ERR10900966_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900966/ERR10900966.fastq.gz,df5fa0a4278214232cb1f1712d4f08cd,c100faaa9474493b5a7e90344939774b,28be3736a13cdf97a25dc025200312f8
ERR10900968,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900968/ERR10900968_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900968/ERR10900968_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900968/ERR10900968.fastq.gz,49f730e98696835a3bf7cd8b191f02d9,3c1443316cefc7789ff2c0f8aee158f6,8d5209f83c3f53cbb3f041b3d0e61740
ERR10900972,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900972/ERR10900972_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900972/ERR10900972_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900972/ERR10900972.fastq.gz,3d159e1707bf2fc9ba85b390fec429aa,1a2b61ac3b4700e0ac9806794afc6427,d7d48fb26bbc45e80547e2f184fb6fd8
ERR10900974,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900974/ERR10900974_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900974/ERR10900974_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900974/ERR10900974.fastq.gz,6fe159489d0f6c4f9012a3c691820b3e,1aa98f3f7eabd73a1d9b45bc95b31769,786d543987fdcc8d20110c3930d64c3f
ERR10900978,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900978/ERR10900978_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900978/ERR10900978_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900978/ERR10900978.fastq.gz,a903d9b52925c49022259c44740cacc6,f69bbd3f6d608b82a5ee691a8c9a1fe3,26558cb86c8c509325f9ec6972d4637a
ERR10900987,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900987/ERR10900987_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900987/ERR10900987_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900987/ERR10900987.fastq.gz,a6dadf9d11d934850c0eed25a58fb1d6,28d65a0836d0c35c8bc9c0f9317edbdf,656d878682afe2c3156f92d809ddc2be
ERR10900988,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900988/ERR10900988_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900988/ERR10900988_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900988/ERR10900988.fastq.gz,ccfc49f988479138926bec7431780dc6,fb8d23698e9a8874aaccdbaf0d3286ef,14223049d5490955a5dfca30d519d9ba
ERR10900990,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900990/ERR10900990_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900990/ERR10900990_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900990/ERR10900990.fastq.gz,7e07a11f7749c5a00bcb2a0e0ce6f54a,76290a8e12098435012d5f7e9d0d8a03,76833a9fa31f0e979c40d18efed6c021
ERR10900995,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900995/ERR10900995_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900995/ERR10900995_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900995/ERR10900995.fastq.gz,32c52617063aad20e44f2b62dc964fc3,f2d0fb9943e55acf8cf4ebb4de75e6fa,8ec83d3b0664aaa8682cf76479935f95
ERR10900998,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900998/ERR10900998_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900998/ERR10900998_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900998/ERR10900998.fastq.gz,c1536ca53eb8c029bbdfaf8bf31bc5e9,d034665e7d0410730f930b0ac6089224,96680a6e0cd81dda8e65e504f920df29
ERR10900999,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900999/ERR10900999_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900999/ERR10900999_2.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900999/ERR10900999.fastq.gz,68b18f548655a16a6aee37115bb3123e,e361ca1051d53f153ec3dba46de8e913,94ef67f2703254c168b7dbdc267d9685
